Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
1982-01-14,14.4928389744741,-2.24715968946309,-617.904156349131,620.401167818676,1.24037579676633,1.23398284280039
1982-01-15,14.4443491942331,-2.1410770964621,-617.821459688618,620.483041719273,1.19822940759963,1.19308293570353
1982-01-18,14.2399570407704,-1.56072246657402,-617.865098451288,620.437960021191,1.14252069484072,1.13819456449849
1982-01-19,14.4507286244448,-2.03234595613652,-617.874185654862,620.419591212754,1.11029687828836,1.10546090367425
1982-01-20,14.3484169054535,-1.72306373665927,-617.770081039048,620.52359235153,1.15389011681897,1.14909588091609
1982-01-21,13.979261727162,-1.50866785920956,-617.461091370459,620.821509515186,0.937485645681001,0.934880322610991
1982-01-22,13.9705303872604,-1.27247526217436,-617.377879143792,620.905581294205,1.01825779372001,1.0150710010732
1982-01-25,13.9144600304367,-0.786363543783458,-617.7313467127,620.546453665663,0.991458111062766,0.989299693620341
1982-01-26,14.0026442895685,-0.727868985736768,-618.322716764254,619.953309474127,1.31866010254406,1.31449550684861
1982-01-27,13.9132891134743,-0.491042413175895,-618.52789056394,619.75107401076,1.27204572700151,1.2700968433692
1982-01-28,14.0099612386843,-0.839932951192708,-618.842653199325,619.440630666718,1.1874446144712,1.18402305057441
1982-01-29,13.7127747439374,-0.416602262671019,-618.756931507827,619.522498196794,1.18962662369756,1.18793719595256
1982-02-01,14.2542522858334,-0.650837712100059,-618.568176695266,619.693747056703,1.51015520663569,1.50337624964836
1982-02-02,14.0943198609029,-0.276847517408492,-618.885375953708,619.38126341107,1.41790095774265,1.41355610847854
1982-02-03,14.978260466644,-0.728519025923643,-620.133239101395,618.140136462624,2.47406960358802,2.46587275140243
1982-02-04,15.331415795204,-0.983950842033959,-620.524592882463,617.750112908498,2.7240738590654,2.71521240937868
1982-02-05,15.6248854965117,-1.05563872823024,-621.089920379977,617.185565343242,3.91650473102199,3.90897175940985
1982-02-08,16.3524832927021,-1.85584012598703,-621.449325270101,616.82733349022,3.85412411327846,3.83730368381809
1982-02-09,16.1671301652271,-1.45681457581066,-621.222064451636,617.05407920521,4.72348646174824,4.71683951607902
1982-02-10,14.3914080839159,0.497847575457367,-619.915703224537,618.361061950211,4.2369025243923,4.24672865492168
1982-02-11,16.771712944911,-2.01382097815225,-622.226032312285,616.052175770926,5.05659739748855,5.043841937534
1982-02-12,NA,NA,NA,NA,NA,NA
1982-02-15,NA,NA,NA,NA,NA,NA
1982-02-16,13.8469196560255,1.4311110828432,-619.832981688407,618.447632983602,1.85073733361287,1.85231330879507
1982-02-17,14.6772069414372,0.433624384017318,-620.898543215328,617.383353849814,3.56912026961566,3.56714267618946
1982-02-18,15.0073490897551,-0.00334413374361921,-621.492080044797,616.790248358505,4.00946632851212,4.00589702881692
1982-02-19,15.7930210723467,-0.95431087919629,-622.184092331675,616.099677731419,4.47241874675385,4.4597980833039
1982-02-22,14.2016002905285,-0.33445936254413,-620.397631697827,617.884269013632,4.57510932699157,4.56929313374461
1982-02-23,14.3138195255097,-1.03803476998802,-619.816270682332,618.460752493687,2.48851420399191,2.47670520889564
1982-02-24,14.0161712071954,-0.998228321861209,-619.375181763308,618.899548659595,2.27197702678574,2.26137464182803
1982-02-25,13.9416850793503,-1.04104041619062,-619.142072825662,619.131041385975,1.97299729827814,1.96426349281811
1982-02-26,14.552068152373,-1.50697302531278,-619.665421078146,618.612001494893,2.19232535582806,2.17914800080403
1982-03-01,13.9671490132141,-0.787781652195923,-619.478707132617,618.797795132987,2.20470685252723,2.19641204302836
1982-03-02,13.4721536110683,-0.358139906385415,-619.091029725427,619.18368934739,2.19121593710015,2.18502826583481
1982-03-03,13.2606354476291,-0.112319845852958,-618.984035196018,619.290285487108,2.19016064379387,2.18471582921191
1982-03-04,13.588336947379,-0.530255964539952,-619.553226777973,618.722815492344,2.68600107610779,2.67782215057063
1982-03-05,13.6230009028542,-0.634243227766108,-619.627534040633,618.648705793099,2.85018358184419,2.8430151676461
1982-03-08,13.9826255002902,-1.41540493615944,-619.580386984875,618.695588093729,2.44564736938572,2.43584539879937
1982-03-09,13.7775403158205,-1.01844480666618,-619.439984371541,618.835441580944,2.46560809890073,2.45816274366411
1982-03-10,13.7287299383819,-0.851143191489714,-619.462950937177,618.812546395335,2.41200603112315,2.40478054509609
1982-03-11,13.3263641571008,-0.453082377466136,-618.598094443093,619.674267961102,1.80094473291113,1.79735126343394
1982-03-12,13.426851027821,0.0438760207226663,-619.188520683555,619.08585403948,2.43006713843595,2.42598169422303
1982-03-15,13.099833753984,0.606428408082728,-618.966955419393,619.306989556748,2.47172735893189,2.46926239196955
1982-03-16,13.318522987756,0.297753455122202,-619.194475808647,619.079725620752,2.40346080307691,2.39995243653903
1982-03-17,13.2113204116964,0.0835527305396459,-618.865402339986,619.407936568172,1.99819832765788,1.99425709104459
1982-03-18,13.271081314453,-0.11426082300929,-618.735249915917,619.537660802823,1.91874512803429,1.91318478616887
1982-03-19,13.1219208552112,0.402593073956684,-618.896374492741,619.377431940995,2.11566799716761,2.11186497385276
1982-03-22,13.3417159540515,0.207107021009303,-619.577053620592,618.697874419987,3.41374825718825,3.40508829117827
1982-03-23,13.4461868533999,-0.107324779838264,-619.543994725036,618.731003197811,3.32261089123541,3.31032106110386
1982-03-24,13.4806114567391,-0.274767344814438,-619.246557710458,619.027511570649,3.29400487831946,3.28123122459091
1982-03-25,13.2795029200508,0.0768553663383012,-619.084730845831,619.189051509417,3.12728878208489,3.11959297091358
1982-03-26,13.2684032327448,0.0923356060281456,-618.739743986231,619.53249594478,2.0321205686925,2.0276305637028
1982-03-29,13.6846679390175,-0.130429939040263,-618.953996505234,619.319243685561,2.00438315122495,1.99778448622753
1982-03-30,13.1114936143418,0.587323175343546,-618.493878831654,619.77815889616,2.05657777948884,2.05485373826416
1982-03-31,12.7166240267591,1.09054628500354,-618.209303688659,620.062781984824,2.0133608069005,2.01498001014922
1982-04-01,12.7232042899912,1.04049016378879,-618.261375836314,620.010658771435,1.99438438651882,1.99541974658613
1982-04-02,12.9957136287257,0.704947524666865,-618.509255185272,619.762776931318,1.99125523744208,1.99010374241826
1982-04-05,12.9816998696569,0.755650896525213,-618.550815049714,619.721232858715,1.99077192893741,1.99084175306106
1982-04-06,13.0418339659894,0.694278688675965,-618.637202326219,619.634895746397,2.18527162900989,2.1844753245695
1982-04-07,13.1666163158703,0.596265348106338,-618.728339552852,619.543882414947,2.18217416214683,2.179771021362
1982-04-08,12.5137542523337,1.38804053817894,-618.456576825886,619.815502510294,2.18627894043713,2.18728864946213
1982-04-09,NA,NA,NA,NA,NA,NA
1982-04-12,12.9004850802188,0.683621905007827,-618.66765178709,619.604394024358,1.88519508807768,1.88249971924692
1982-04-13,12.6423109807173,0.899968621188391,-618.435073655299,619.836410108551,1.88360987271098,1.88213700605575
1982-04-14,12.6686904297343,0.952096163901578,-618.433610913782,619.837869840294,1.87684454999996,1.87608984746141
1982-04-15,12.5668861080949,1.1687820362304,-618.402834274045,619.868638166186,1.87177508731369,1.87129952160575
1982-04-16,12.3403006305618,1.35767862954145,-618.363927363763,619.907473176208,1.87555123451112,1.87487637164011
1982-04-19,12.6340009670475,0.924228282392338,-618.809914149235,619.462596840397,2.45009236878784,2.44526480111552
1982-04-20,12.830741039797,0.393761017760935,-618.456053518139,619.813732567764,1.79903456648682,1.79437998836332
1982-04-21,12.9652389961257,-0.0533574398511467,-618.415435415223,619.854419690449,1.79614130503752,1.79019672539314
1982-04-22,12.6760067518395,0.325782298330252,-618.103990069347,620.16382050356,1.54212139682417,1.53955431590988
1982-04-23,12.6932520261968,0.139541242147329,-617.99952006169,620.267675023805,1.53112091023204,1.52759609313386
1982-04-26,12.613496104947,0.243044885488163,-617.973549542888,620.293261559438,1.4854022064257,1.48323079747204
1982-04-27,12.6019744095115,0.286676549413677,-618.010384100726,620.256772531194,1.46040830176947,1.458574326259
1982-04-28,12.641089117838,0.161318527533922,-617.928632616984,620.337792411002,1.43554059578019,1.433928956811
1982-04-29,12.8386324581438,-0.0335287562171072,-618.076848152841,620.190616329355,1.36955371261736,1.36812636908668
1982-04-30,12.7539138453654,0.106947592363071,-618.100012867282,620.16718419393,1.36576694987574,1.36525226896493
1982-05-03,12.8296620401809,0.117468300585448,-618.026963763415,620.239928101789,1.36269050943734,1.36183453499622
1982-05-04,12.7403178329661,0.195725272001424,-617.928659561142,620.337558203393,1.34426863417036,1.34311275824458
1982-05-05,12.7817682413253,0.117250881262845,-618.012545140181,620.254937175704,1.32134523137931,1.3194996743108
1982-05-06,12.6068966237431,0.244123772183687,-618.160267632299,620.109832641597,1.32406793816782,1.32308999518038
1982-05-07,12.4038492055518,0.470284845865514,-618.198831620183,620.071508215145,1.32425245875554,1.32451680699352
1982-05-10,12.4607572820328,0.391474714010124,-618.263751535008,620.006556364262,1.32441810364298,1.32444980421641
1982-05-11,12.3855520904169,0.569925791848958,-618.340697371147,619.929411952727,1.317659022911,1.31836635780317
1982-05-12,12.5561581108116,0.322031493082366,-618.258807782014,620.012000757369,1.3151411703374,1.3156452545679
1982-05-13,12.5512330452892,0.330486528523275,-618.114970108804,620.15589988623,1.31554979799309,1.31559319003424
1982-05-14,12.4739668601642,0.601985770168811,-618.436178316491,619.837105154718,1.31615049319809,1.3162445376131
1982-05-17,13.0565680538256,-0.42656359252705,-618.668163611206,619.612498684571,1.28184442068762,1.27916817316087
1982-05-18,12.8359325321179,-0.265760345822237,-618.355681754766,619.92447256134,1.28122977934106,1.27983467179817
1982-05-19,12.808324601103,-0.286079621587425,-618.275002637534,620.004719909713,1.24527652061482,1.24456714344124
1982-05-20,12.7810190623024,-0.658947268924272,-618.233692640838,620.046473671845,1.16088023815911,1.1597941302622
1982-05-21,12.7631400715956,-1.12653549096878,-617.855618521394,620.426520530042,1.09284256978442,1.09165905495537
1982-05-24,12.7831312390084,-1.20103382312133,-617.841303023209,620.441181086531,0.868678739369485,0.868569765626983
1982-05-25,12.8271734572564,-1.42061491230323,-617.709815312556,620.572695406611,0.805755229732141,0.805421618956911
1982-05-26,13.0097768467218,-1.73528365738685,-617.902924620604,620.379444174242,0.722303410594869,0.721931712007878
1982-05-27,13.0312805195889,-1.82160586811798,-617.96693247524,620.315417849603,0.722180418800187,0.722073162278772
1982-05-28,13.0365891209582,-1.61676381486845,-618.136269489078,620.146038602784,0.725666388225635,0.725788877225584
1982-05-31,NA,NA,NA,NA,NA,NA
